train/test,log type,severity,class,text,Reference,label_4class,label_node,label_job,label_total
train,syslog,3,file system,mmfs: [E] Close connection [ip] [vngpuc NODE ID] <c0n[interface ID]> (connection out). Attempting reconnect.,,0,1,1,1
test,syslog,3,"bios, firmware, driver",root: : Error: Module gdrdrv does not exist,,0,1,1,1
train,DELL LC ,3,nic,The arg1 connection is down. Error code: arg2 .,,0,1,1,1
test,syslog,3,switch,kernel: mlx5_core [device id]: poll_health:853:([PID]): device's health compromised - reached miss count,,0,1,1,1
train,DELL LC ,2,storage,Invalid boot sector found.,,0,1,1,1
test,DELL LC ,3,memory,Persistent correctable memory error limit reached for a memory device at location(s) arg1 .,,0,1,1,1
train,syslog,3,file system,kernel: LNetError: LOG ID:(o2iblnd_cbAug 24 17:52:19 [agpu NODE ID] kernel: Linux version [version][kNUM]l8_4.x86_64 (mockbuild@x86-vm[kNUM]uild.eng.bos.redhat.com) (gcc version [version] [kNUM] (Red Hat [ADDR][kNUM]) (GCC)) #1 SMP M[path] 18 14:34:11 EDT [kNUM],,0,1,1,1
test,DELL LC ,3,memory,Stuck bit memory error detected on a memory device at location arg1 .,,0,1,1,1
train,HPE IML,2,power,External chassis power supply not functioning,,0,1,1,1
train,DELL LC ,2,battery,Battery - Battery issue detected.,,0,1,1,1
train,DELL LC ,2,"voltage, current",Chassis power level current is less than the lower critical threshold.,,0,1,1,1
train,HPE IML,3,memory,"MemBIST RMT: %1 margin out of range at CPU%2 DIMM %3, Count %4",,0,1,1,1
test,DELL LC ,2,power,The system power is automatically recovered because of an AC brownout in the power supply unit (PSU).,,0,1,1,1
train,HPE IML,3,memory,Memory initialization error,,0,1,1,1
train,DELL LC ,2,"bus, io module, pci",QuickPath Interconnect (QPI) fatal error.,,0,1,1,1
train,syslog,3,file system,fsnotifier: inotify_add_watch([path]): no space left on device,,0,1,1,1
train,syslog,3,switch,"kernel: nvidia-nvswitch0: SXid (PCI:[device id]): 22013, Non-fatal, Link 09 Minion DLREQ interrupt",,0,1,1,1
train,syslog,3,service,kernel: lockd: unexpected unlock status: 7,,0,1,1,1
test,syslog,3,"framework, library",journal: Locale not supported by C library.#012#011Using the fallback 'C' locale.,,0,1,1,1
train,syslog,3,file system,mmsysmon: [E] Event raised: Physical link of the NIC docker[eth ID] is down,,0,1,1,1
test,syslog,3,os,kernel: pci [pci id] BAR [NUM]: failed to assign [mem size 0x[kNUM] 64bit],,0,1,1,1
train,DELL LC ,3,memory,An internal memory error has occurred and a failover condition is detected.,,0,1,1,1
train,syslog,3,switch,nv-fabricmanager: NVSwitch port connected to GPU index [IDX] pci bus id [ID]:8B:00.0 experienced an NVLink fatal error and requires port reset to recover. All the running CUDA jobs [path] GPU will be affected.#012Resetting the specified GPU may clear the issue. Please refer to your system user [USER ID] for GPU reset instructions.,,0,1,1,1
train,DELL LC ,2,cpu,"CPU Stress Thermal condition. Limit arg1 C, Actual arg2 C.",,0,1,1,1
train,DELL LC ,2,os,A critical stop occurred during OS load.,,0,1,1,1
train,DELL LC ,3,"bus, io module, pci",Unable to turn on the server because a PCIe card or Mezzanine card is not installed.,,0,1,1,1
test,syslog,3,"bios, firmware, driver",kernel: nvidia_peermem: Unknown symbol ib_register_peer_memory_client (err 0),,0,1,1,1
train,syslog,3,switch,"kernel: mlx5_core [device id]: mlx5_health_try_recover:382:([PID]): health recovery flow aborted, PCI reads still not working",,0,1,1,1
train,syslog,3,"bios, firmware, driver","openib[eth ID]: Module rdma_cm belong to kernel-modules which is not a part of MLNX_OFED, skipping...#033[60G[#033[1;31mFAILED#033[0;39m]",,0,1,1,1
train,syslog,3,gpu,kernel: NVRM: GPU [device id]: GPU has fallen off the bus.,,0,1,1,1
train,syslog,3,service,systemd: NetworkManager.service: Failed with result 'timeout'.,,0,1,1,1
train,syslog,3,file system,unbound-anchor: [1640012460] libunbound[2036953:0] error: could not fflush([path]): no space left on device,,0,1,1,1
train,syslog,3,"bios, firmware, driver",nv-fabricmanager: Got error 11 while waiting for child process to finish fabric manager initialization.,,0,1,1,1
test,DELL LC ,3,storage,Hard/Optical Drive arg1 - incorrect status: arg2 arg3 .,,0,1,1,1
train,DELL LC ,3,"voltage, current",Disk drive bay arg1 current is greater than the upper critical threshold.,,0,1,1,1
train,syslog,3,"bios, firmware, driver",nv-fabricmanager: failed to allocate handle (client) to NVIDIA GPU driver. Make sure that the NVIDIA driver is installed and running,,0,1,1,1
train,syslog,3,storage,kernel: megaraid_sas [device id]: [kNUM] ([NUM]s[path]) - Enclosure PD 86(c None[path]) phy bad for slot 4,https://www.ibm.com/support/pages/hard-drive-amber-leds-serveraid-mr10i-controller-servers,0,1,1,1
train,DELL LC ,3,cpu,A link width degradation has occurred in the CPU interconnect arg1 .,,0,1,1,1
train,syslog,3,file system,mmfs: [E] mmcommon: [E] The command was unable to reach the CCR service [path] quorum node. Ensure the CCR service (mmfsd or mmsdrserv daemon) is running [path] quorum nodes and the communication is not blocked by the firewall.,,0,1,1,1
train,HPE IML,2,"bus, io module, pci",Temperature exceeded on PCIe disk %1,,0,1,1,1
train,DELL LC ,2,fan,Fan arg1 is removed.,,0,1,1,1
test,HPE IML,3,nic,All links are down in adapter %1 in slot %2,,0,1,1,1
train,syslog,3,file system,kernel: fat__get_entry: [NUM] callbacks suppressed,,0,1,1,1
test,syslog,3,file system,mmsysmon: [E] Event raised: Reconnect to [ip] [sth NODE ID] <c0n[interface ID]> failed,,0,1,1,1
train,HPE IML,3,storage,One or more storage cables have failed,,0,1,1,1
train,syslog,3,"bus, io module, pci",kernel: pcieport [NUM]:a0:[kNUM]: can't derive routing for PCI INT A,https://bugzilla.kernel.org/show_bug.cgi?id=212261,0,1,1,1
train,HPE IML,3,storage,Drive array disk drives not responding,,0,1,1,1
test,syslog,3,service,systemd: Failed to start SHARP Daemon (sharpd). Version: 2.5.0.,,0,1,1,1
train,syslog,3,file system,mmfs: [E] Remount failed for device gpfs.sr06: No such file or directory,,0,1,1,1
train,DELL LC ,2,power,The Power Supply Unit (PSU) arg1 is turned off because it is not supported by the Chassis.,,0,1,1,1
train,HPE IML,3,storage,Slot %1 Smart Array: Controller Degraded %2,,0,1,1,1
train,DELL LC ,3,"voltage, current",Disk drive bay arg1 current is less than the lower critical threshold.,,0,1,1,1
train,HPE IML,3,memory,"NVDIMM Error: Proc %1, DIMM %2 is configuredfor Sub-NUMA Clustering",,0,1,1,1
train,DELL LC ,2,power,A power supply wattage mismatch is detected; power supply arg1 is rated for arg2 watts.,,0,1,1,1
train,DELL LC ,2,memory,No memory is detected.,,0,1,1,1
train,syslog,3,"bios, firmware, driver",kernel: NVRM: failed to initialize module.,,0,1,1,1
train,DELL LC ,2,board,arg1 has exceeded the maximum failure threshold.,,0,1,1,1
train,syslog,3,storage,"kernel: blk_update_request: I/O error, dev sdb, sector [NUM] op [ADDR]:(READ) flags [ADDR] phys_seg [NUM] prio class 0",,0,1,1,1
train,syslog,3,file system,kernel: LustreError: LOG ID:(mdc_request.c:[kNUM]:mdc_read_page()) lsr05-MDT[kNUM]mdc-[ID]: [0x[kNUM]:0x[kNUM]:[ADDR]] lock enqueue fails: rc = -4,,0,1,1,1
train,HPE IML,3,storage,Slot X Drive Array: Drives disabled due to cachedata loss,,0,1,1,1
test,DELL LC ,2,fan,arg1 RPM is less than the lower critical threshold.,,0,1,1,1
test,DELL LC ,3,memory,Memory - Previous uncorrectable memory error.,,0,1,1,1
train,DELL LC ,3,"bus, io module, pci",A fatal IO error detected on a component at slot arg1 .,,0,1,1,1
train,DELL LC ,3,board,Interrupt controller failed.,,0,1,1,1
test,DELL LC ,2,board,The arg1 cable is incorrectly connected to backplane arg2 connector arg3 .,,0,1,1,1
train,DELL LC ,3,memory,The NVDIMM installed in slot arg1 is in critical condition.,,0,1,1,1
train,DELL LC ,3,memory,"The event log indicates degraded or disabled ECC functionality. Memory testing cannot continue until the problems are corrected, the log cleared and the system rebooted.",,0,1,1,1
test,syslog,3,"bios, firmware, driver","openib[eth ID]: Module rdma_ucm does not exist, skipping...#033[60G[#033[1;31mFAILED#033[0;39m]",,0,1,1,1
train,DELL LC ,3,memory,All the NVDIMMs are disabled because the installed processor does not support the Intel Persistent Memory DIMMs.,,0,1,1,1
test,syslog,3,switch,kernel: mlx5_core [device id]: mlx5_error_sw_reset:239:([PID]): start,,0,1,1,1
train,DELL LC ,3,memory,Memory errors detected. Limit exceeded. Additional errors will not be resolved.,,0,1,1,1
test,DELL LC ,3,"bmc, management module",Chassis Management Controller is unable to send power allocation information to arg1 - arg2 at priority arg3 .,,0,1,1,1
train,HPE IML,3,memory,HPE Persistent Memory Initialization Error,,0,1,1,1
train,syslog,3,"bios, firmware, driver",kernel: nv_peer_mem: Unknown symbol nvidia_p2p_free_dma_mapping (err -22),,0,1,1,1
train,syslog,3,file system,mmfs: [E] Read Callback err 2. No user [USER ID] event is registered,,0,1,1,1
train,syslog,3,file system,mmfs: [E] VERBS RDMA closed connection [ip] ([sth NODE ID]) [path] port [NUM] fabnum [NUM] index [IDX]0 [cookie ID] RDMA send error IBV_WC_WR_FLUSH_ERR,,0,1,1,1
train,DELL LC ,3,"bmc, management module",The iDRAC on the sled arg1 is not communicating with the Management Module(MM).,,0,1,1,1
test,syslog,3,service,journal: Failed connect to PipeWire: Couldn't connect to PipeWire,,0,1,1,1
train,syslog,3,file system,mmfs: [E] Close connection [ip] [agpu NODE ID] <c0n[interface ID]>:[1] (connection out). Attempting reconnect.,,0,1,1,1
test,DELL LC ,3,storage,"The storage arg1 cable is not connected, or is improperly connected.",,0,1,1,1
train,DELL LC ,3,storage,Fault detected on drive arg1 in disk drive bay arg2 .,,0,1,1,1
train,DELL LC ,3,power,The system performance degraded because power exceeds capacity.,,0,1,1,1
train,syslog,3,service,gdrcopy: module nvidia is not loaded,,0,1,1,1
train,HPE IML,3,storage,%1 %2 Error: Rx/Tx is disabled on this device,,0,1,1,1
train,HPE IML,3,memory,Unsupported NVDIMM detected,,0,1,1,1
train,DELL LC ,2,battery,Battery - The battery cannot provide sufficient power.,,0,1,1,1
test,HPE IML,2,power,The system power supply or power source ismalfunctioning,,0,1,1,1
train,syslog,3,nic,sm-notify: nsm_rpc_sendto: sendto failed: Network is unreachable,,0,1,1,1
test,syslog,3,os,kernel: pci [pci id] BAR [NUM]: no space for [mem size 0x[kNUM] 64bit],,0,1,1,1
train,DELL LC ,2,fan,Fan failure detected on power supply arg1 .,,0,1,1,1
train,syslog,3,service,"systemd: openib[eth ID].service: Main process exited, code=exited, status=3[path]",,0,1,1,1
train,syslog,3,"resource management, scheduler",kernel: [PID](python) over core_pipe_limit,,0,1,1,1
train,HPE IML,3,memory,NVDIMM erase error,,0,1,1,1
train,DELL LC ,2,"bios, firmware, driver",Unable to read or change any of the system BIOS configuration settings.,,0,1,1,1
test,syslog,3,service,systemd: remote-fs.target: Job remote-fs.target[path] failed with result 'dependency'.,,0,1,1,1
test,DELL LC ,2,"voltage, current",An under voltage fault detected on power supply arg1 .,,0,1,1,1
train,syslog,3,"bios, firmware, driver",kernel: NVRM: The NVIDIA probe routine failed for 1 device(s).,https://github.com/probonopd/system/issues/1,0,1,1,1
train,syslog,3,file system,unbound-anchor: [1637420413] libunbound[3094810:0] error: could not fflush([path]): no space left on device,,0,1,1,1
train,syslog,3,nic,mmsysmon: [E] Event raised: No relevant NICs detected,,0,1,1,1
train,syslog,2,battery,Server_Administrator: [NUM] - Storage Service Controller event log: Battery relearn pending: Battery is under charge: Controller 0 (PERC H745 Adapter),,0,1,1,1
train,syslog,3,file system,kernel: LustreError: LOG ID:(client.c:[kNUM]:ptlrpc_import_delay_req()) @@@ invalidate in flight req@[ID] x[ID][path]([NUM]) o[kNUM]>lsr05-OST[kNUM]osc-[ID]@[ip]@o2ib:28[path] lens 328[path] e 0 to 1 dl [kNUM] ref 1 fl Rpc:X[path] rc 0[path],,0,1,1,1
train,DELL LC ,3,power,The peripheral sled in the slot arg1 has a power issue and is automatically turned off.,,0,1,1,1
train,syslog,3,gpu,"kernel: NVRM: Xid (PCI:[device id]): 13, pid=[PIDNUM], Graphics SM Warp Exception (GPC 0, TPC 2, SM [NUM]:) Misaligned PC",,0,1,1,1
train,syslog,3,storage,"kernel: Buffer I/O error on dev sdb1, logical block 0, lost sync page write",,0,1,1,1
test,HPE IML,3,nic,"Network adapter link down (Slot %1, Port %2)",,0,1,1,1
train,syslog,3,gpu,"NVRM: Xid (PCI:0000:84:00): 31, pid=19159, Ch 00000008, intr 10000000. MMU Fault: ENGINE GRAPHICS GPCCLIENT_T1_6 faulted @ 0x25_abf64000. Fault is of type FAULT_PTE ACCESS_TYPE_READ",,0,1,1,1
train,syslog,2,file system,kernel: FAT-fs (sdb[NUM]:) unable to read boot sector,,0,1,1,1
train,DELL LC ,2,fan,Fan arg1 RPM is less than the lower critical threshold.,,0,1,1,1
test,DELL LC ,3,"bus, io module, pci",The IO Module in slot arg1 has encountered a critical issue with its application software. Error Code: arg2 .,,0,1,1,1
train,HPE IML,3,"bus, io module, pci",Uncorrectable PCI Express Error detected,,0,1,1,1
test,DELL LC ,3,nic,Unable to complete the operation because the network interface is not ready.,,0,1,1,1
train,HPE IML,3,storage,Slot %1 Smart Array - Memory error occurredduring self-test,,0,1,1,1
train,DELL LC ,3,memory,The SAS IOM arg1 has detected multiple ECC memory errors.,,0,1,1,1
train,DELL LC ,3,storage,Unable to read or write the file because an I/O error occurred.,,0,1,1,1
train,syslog,3,file system,mmfs: [E] Close connection [ip] [vngpuc NODE ID] <c0n[interface ID]>:[1] (connection by peer). Attempting reconnect.,,0,1,1,1
train,syslog,3,service,systemd: libvirtd-admin.socket: Found dependency [path][path],,0,1,1,1
test,syslog,3,file system,kernel: LustreError: LOG ID:(file.c:218:ll_close_inode_openhandle()) lsr[kNUM]lilmv-[ID]: inode [0x[kNUM]:0x[kNUM]:[ADDR]] mdc close failed: rc = [kNUM],https://jira.whamcloud.com/browse/LU-6627,0,1,1,1
train,syslog,3,file system,mmfs: [E] Message ID [Message ID] was lost by node [ip] [sth NODE ID] wasLost 2,,0,1,1,1
train,syslog,3,service,systemd: libvirtd-ro.socket: Failed with result 'service-start-limit-hit'.,,0,1,1,1
test,syslog,3,gpu,"NVRM: Xid (PCI:0000:01:00): 68, CCMDs 00000019 0000c2b0",,0,1,1,1
train,syslog,3,file system,mmfs: [E] VERBS RDMA closed connection [ip] ([vngpuc NODE ID]) [path] port [NUM] fabnum [NUM] index [IDX]0 [cookie ID] RDMA send error IBV_WC_RETRY_EXC_ERR,,0,1,1,1
train,DELL LC ,3,power,"Chassis Management Controller (CMC) is unable to turn on the component arg1 - arg2 because of insufficient power. The minimum required power is arg3 AC Watts, but only arg4 AC Watts is available.",,0,1,1,1
train,syslog,3,file system,"kernel: LustreError: LOG ID:(osc_cache.c:962:osc_extent_wait()) ### extent: [ID] ns: lsr05-OST[kNUM]osc-[ID] lock: [ID][path][ID] lrc: 10[path],0 mode: PW[path] res: [0x[kNUM]:[ADDR]:[ADDR]].[ADDR] rrc: 2 type: EXT [0->[ID][kNUM]] (req 0->[kNUM]) flags: [ADDR]0 nid: local remote: 0x[ID] expref: -99 [PID] timeout: 0 lvb_type: 1",,0,1,1,1
train,HPE IML,3,storage,"Drive array controller failure (chassis %1, Slot%2)",,0,1,1,1
train,syslog,3,gpu,"kernel: NVRM: Xid (PCI:[device id]): 31, pid=[PIDNUM], Ch [kNUM], intr [kNUM] MMU Fault: ENGINE GRAPHICS GPCCLIENT_GCC faulted @ [ADDR]_[kNUM] Fault is of type FAULT_PDE  access_TYPE_VIRT_READ",,0,1,1,1
train,DELL LC ,2,power,Power supply arg1 vendor type mismatch detected.,,0,1,1,1
train,DELL LC ,3,"bmc, management module","Unable to failover, CMC arg1 in unknown state.",,0,1,1,1
test,DELL LC ,3,"voltage, current",The memory module arg1 arg2 voltage is greater than the upper critical threshold.,,0,1,1,1
train,DELL LC ,3,nic,The Test Network Connection operation completed with errors.,,0,1,1,1
train,syslog,3,file system,mmsysmon: [E] Event raised: Reconnect to [ip] [stnfs NODE ID] <c0n[interface ID]> failed,,0,1,1,1
train,DELL LC ,3,memory,A Critical event was detected on the Non-Volatile Dual In-line Memory Module (NVDIMM) device in the slot arg1 .,,0,1,1,1
test,syslog,3,file system,"mmfs: [E] Node [ip] ([agpu NODE ID]) has been deleted from the cluster, but it has been detected as still up. Deletion that node may not have completed successfully. Manually bring GPFS down [path] node.",,0,1,1,1
train,DELL LC ,2,memory,The memory module arg1 temperature is outside of range.,,0,1,1,1
train,HPE IML,3,memory,NVDIMM disabled,,0,1,1,1
train,HPE IML,3,board,Storage backplane Box Number 0 management failure (Failure type - UBM failure),,0,1,1,1
train,DELL LC ,2,cpu,The CPU in the arg1 socket is not properly fused.,,0,1,1,1
train,syslog,3,file system,kernel: LustreError: [kNUM]: lsr05-MDT[kNUM]mdc-[ID]: operation to node [ip]@o2ib failed: rc = -16,,0,1,1,1
test,syslog,3,file system,kernel: LustreError: [kNUM]: lsr05-OST[kNUM]osc-[ID]: This client was evicted by lsr05-OST[kNUM]; in progress operations using this service will fail.,,0,1,1,1
train,syslog,3,cpu,kernel: : section_type: IA32[path] processor error,,0,1,1,1
train,syslog,3,file system,kernel: LNetError: LOG ID:(lib-move.c:[kNUM]:lnet_select_preferred_best_ni()) no path to [ip]@o2ib[eth ID] from net o2ib[eth ID],,0,1,1,1
test,DELL LC ,3,memory,"Memory device has failed. Memory device location: arg1 , Possible memory module event cause: arg2 .",,0,1,1,1
train,syslog,3,gpu,"NVRM: Xid (PCI:0000:84:00): 13, pid=7928, Graphics SM Global Exception on (GPC 2, TPC 0, SM 1): Multiple Warp Errors",,0,1,1,1
test,syslog,3,file system,rsyslogd: imjournal: fopen() failed for path: '[path]': no space left on device [v8.1911.0-6.el8 try https:[path] ],,0,1,1,1
train,syslog,3,gpu,"NVRM: Xid (PCI:0000:02:00): 57, Failed shmoo sddr3 link training",,0,1,1,1
test,DELL LC ,3,memory,BIOS POST memory test failed.,,0,1,1,1
test,HPE IML,3,"bus, io module, pci",Unrecoverable I/O error has occurred,,0,1,1,1
train,DELL LC ,3,memory,The Non-Volatile Dual In-line Memory Module (NVDIMM) device in the slot arg1 was unable to be initialized.,,0,1,1,1
train,syslog,3,file system,mmfs: [E] Close connection [ip] [stnfs NODE ID] <c0n[interface ID]>:[0] (Connection by peer). Attempting reconnect.,,0,1,1,1
train,syslog,3,file system,mmfs: [E] Close connection [ip] [stnfs NODE ID] <c0n[interface ID]> (Broken pipe). Attempting reconnect.,,0,1,1,1
train,DELL LC ,2,"voltage, current",CPU arg1 voltage regulator module failed.,,0,1,1,1
train,DELL LC ,3,"bus, io module, pci",The health of IO module in the slot arg1 is in Critical state.,,0,1,1,1
train,DELL LC ,3,nic,An internal network error occurred.,,0,1,1,1
train,DELL LC ,2,power,The temperature for power supply arg1 is outside of range.,,0,1,1,1
train,HPE IML,3,memory,"NVDIMM Error: Processor %1, DIMM %2",,0,1,1,1
train,HPE IML,3,storage,Slot %1 Smart Array: Cache Module Self-TestError Occurred. %2,,0,1,1,1
train,DELL LC ,3,"voltage, current",The memory module arg1 voltage is less than the lower critical threshold.,,0,1,1,1
test,DELL LC ,2,board,The system is being shut down for thermal protection.,,0,1,1,1
train,DELL LC ,2,board,The arg1 temperature is outside of range.,,0,1,1,1
train,syslog,3,file system,"mmsysmon: [E] Event raised: The local filesystem with the mount point / used for [path] reached a nearly exhausted level, which is less than [NUM] MB free space.",,0,1,1,1
train,syslog,3,file system,mmfs: [E] Close connection [ip] [agpu NODE ID] <c0n[interface ID]>:[1] (Broken pipe). Attempting reconnect.,,0,1,1,1
train,syslog,3,os,kernel: pci [pci id] BAR [NUM]: failed to assign [mem size 0x[kNUM] 64bit pref],,0,1,1,1
train,DELL LC ,2,memory,The memory module arg1 temperature is greater than the upper critical threshold.,,0,1,1,1
test,syslog,3,service,abrtd: Lock file '.lock' is locked by [PID],https://access.redhat.com/discussions/3101531?tour=8,0,1,1,1
train,DELL LC ,3,"bus, io module, pci",Unable to turn on the server because a Mezzanine card is incompatible with the I/O Module or PCIe subsystem.,,0,1,1,1
train,syslog,3,nic,mmsysmon: [E] Event raised: NIC virbr[eth ID]-nic is down,,0,1,1,1
test,DELL LC ,2,"voltage, current",The power input for CPU arg1 voltage regulator module is outside of range.,,0,1,1,1
test,DELL LC ,3,storage,An issue is observed on the Hard-drive/SSD backplane.,,0,1,1,1
train,syslog,3,gpu,"kernel: NVRM: Xid (PCI:[device id]): 13, pid=[PIDNUM], Graphics SM Global Exception (GPC 0, TPC 0, SM [NUM]:) Multiple Warp Errors",,0,1,1,1
train,syslog,3,file system,mmsysmon: [E] Event raised: Physical link of the NIC ib[eth ID] is down,,0,1,1,1
train,DELL LC ,2,board,The sled arg1 arg2 temperature is less than the lower critical threshold temperature.,,0,1,1,1
train,DELL LC ,3,unknown,The health of sled in the sled slot arg1 is in Critical state.,,0,1,1,1
train,DELL LC ,2,unknown,Server arg1 is removed.,,0,1,1,1
test,HPE IML,3,unknown,Uncorrectable error was detected,,0,1,1,1
train,DELL LC ,3,unknown,arg1 is sending inconsistent responses to the controller.,,0,1,1,1
train,DELL LC ,3,unknown,arg1 is not functioning correctly.,,0,1,1,1
train,DELL LC ,3,unknown,Unable to allocate resources.,,0,1,1,1
train,DELL LC ,2,unknown,The arg1 is removed from slot arg2 .,,0,1,1,1
train,DELL LC ,3,unknown,Consistency check for arg1 has completed with uncorrectable errors.,,0,1,1,1
train,DELL LC ,2,unknown,arg1 is not responding.,,0,1,1,1
train,DELL LC ,2,unknown,A hardware incompatibility is detected between arg1 arg2 and arg3 arg4 .,,0,1,1,1
train,DELL LC ,2,unknown,arg1 is shutdown.,,0,1,1,1
train,HPE IML,3,unknown,Trusted Platform Module (TPM) self-test error,,0,1,1,1
test,DELL LC ,3,unknown,Resource allocation error.,,0,1,1,1
test,DELL LC ,3,unknown,Unable to complete the operation because of an unknown issue.,,0,1,1,1
train,DELL LC ,3,unknown,The arg1 is not installed correctly.,,0,1,1,1
train,DELL LC ,3,unknown,Unable to run the command because of a general issue.,,0,1,1,1
train,DELL LC ,2,unknown,arg1 has a hardware error.,,0,1,1,1
train,DELL LC ,2,unknown,The watchdog timer expired.,,0,1,1,1
train,DELL LC ,3,unknown,General failure.,,0,1,1,1
train,HPE IML,3,unknown,Intel Trusted Execution Error: Intel TXT BIOSACM has reported an error (code:0x%1),,0,1,1,1
train,DELL LC ,3,unknown,An internal system error has occurred.,,0,1,1,1
train,DELL LC ,3,unknown,An internal error occurred and a failover condition is detected.,,0,1,1,1
train,syslog,2,unknown,kernel: Do you have a strange power saving mode enabled?,https://lore.kernel.org/all/Yi8f9PYNEHksy3io@hirez.programming.kicks-ass.net/T/,0,1,1,1
train,HPE IML,3,unknown,Uncorrectable Machine Check Exception (Processor 1. APIC ID 0x00000032. Bank 0x00000005. Status 0xBEA00000'00000108. Address 0x01FFFFFF'97AEF5C6. Misc 0xD01C0000'00000000),,0,1,1,1
train,DELL LC ,3,unknown,Communication with arg1 is intermittent.,,0,1,1,1
test,DELL LC ,3,unknown,Server arg1 health changed to a critical state from either a normal or warning state.,,0,1,1,1
train,HPE IML,3,unknown,System initialization error,,0,1,1,1
test,DELL LC ,3,unknown,Intel Trusted Execution Technology (TXT) fatal error.,,0,1,1,1
train,DELL LC ,2,unknown,The watchdog timer expired at arg1 .,,0,1,1,1
train,DELL LC ,2,unknown,The system was reset due to a timeout from the watchdog timer.,,0,1,1,1
train,syslog,2,unknown,"kernel: perf: Dynamic interrupt throttling disabled, can hang your system!",,0,1,1,1
test,DELL LC ,3,unknown,Unable to service the request because of an internal system error.,,0,1,1,1
test,HPE IML,3,unknown,"Improperly seated or missing device (%1, %2)",,0,1,1,1
train,DELL LC ,2,unknown,arg1 in slot arg2 is offline.,,0,1,1,1
test,DELL LC ,3,unknown,Timeout waiting for the device to respond.,,0,1,1,1
test,DELL LC ,2,unknown,arg1 is switched OFF.,,0,1,1,1
test,DELL LC ,3,unknown,A fatal error was detected on a component at slot arg1 .,,0,1,1,1
train,HPE IML,3,unknown,Uncorrectable Machine Check Exception Extended Registers (Conf 0x00000003'000001F9. Ipid 0x000500B0'00000032. Synd 0x00000000'4D000000. DeStat 0x00000000'00000000. DeAddr 0x00000000'00000000 Misc1 0x0000000000000000),,0,1,1,1
train,DELL LC ,3,unknown,The peripheral device in slot arg1 is in critical state.,,0,1,1,1
train,DELL LC ,2,unknown,The arg1 has turned off because the critical temperature threshold is exceeded.,,0,1,1,1
train,DELL LC ,3,unknown,Background Initialization (BGI) completed with uncorrectable errors on arg1 .,,0,1,1,1
test,DELL LC ,2,unknown,The watchdog timer performed an AC power cycle on the system at arg1 .,,0,1,1,1
train,DELL LC ,2,unknown,arg1 was removed,,0,1,1,1
train,DELL LC ,3,unknown,An unknown system hardware failure detected.,,0,1,1,1
train,DELL LC ,3,unknown,The FRU on server arg1 is not functioning.,,0,1,1,1
train,HPE IML,3,unknown,A critical system health error requires the systemto be shut down,,0,1,1,1
test,DELL LC ,3,unknown,A Machine-Check Exception (MCE) error has occurred.,,0,1,1,1
train,DELL LC ,2,unknown,The watchdog timer power cycled the system.,,0,1,1,1
test,DELL LC ,3,unknown,An unexpected error occurred.,,0,1,1,1
train,DELL LC ,3,unknown,Parity error.,,0,1,1,1
train,DELL LC ,2,unknown,System Shutdown.,,0,1,1,1
train,DELL LC ,3,unknown,A Flash corruption occurred in both the partitions of the component arg1 .,,0,1,1,1
train,HPE IML,3,unknown,Intel Trusted Execution Error: Intel TXTSINITACM has reported an error (code:0x%1),,0,1,1,1
train,DELL LC ,3,unknown,The sled arg1 is removed from slot arg2 .,,0,1,1,1
train,HPE IML,3,unknown,A critical error occurred,,0,1,1,1
train,DELL LC ,2,unknown,The watchdog timer restarted the system at arg1 .,,0,1,1,1
train,DELL LC ,3,unknown,Server arg1 health changed to a non-recoverable state.,,0,1,1,1
train,DELL LC ,2,unknown,The watchdog timer reset the system.,,0,1,1,1
train,HPE IML,3,unknown,Unsupported Hardware Detected,,0,1,1,1
train,DELL LC ,2,unknown,The watchdog timer powered off the system.,,0,1,1,1
train,DELL LC ,3,unknown,One or more Machine Check errors occurred in the previous boot.,,0,1,1,1
train,HPE IML,3,unknown,An unexpected shutdown was detected prior tothis boot,,0,1,1,1
train,syslog,3,unknown,kernel: BERT: Error records from previous boot:,,0,1,1,1
train,DELL LC ,3,unknown,Unable to read because the Field Replaceable Unit (FRU) is not functioning on the sled arg1 .,,0,1,1,1
train,HPE IML,3,unknown,Uncorrectable Error detected on the previousboot,,0,1,1,1
train,DELL LC ,2,unknown,arg1 is not functional and is powered off.,,0,1,1,1
train,DELL LC ,3,unknown,The arg1 is in read-only mode.,,0,1,1,1
train,HPE IML,3,unknown,X64 Exception Type 0x%1 (%2) occurred duringthe previous boot. Image name: %3,,0,1,1,1
train,DELL LC ,3,unknown,PCIe adapter arg1 in slot arg2 was removed while powered on.,,0,1,1,1
test,DELL LC ,2,unknown,The watchdog timer turned off the system at arg1 .,,0,1,1,1
test,DELL LC ,2,unknown,arg1 has been removed.,,0,1,1,1
train,DELL LC ,3,unknown,The arg1 reliability has degraded.,,0,1,1,1
train,DELL LC ,3,unknown,The operation was not successful.,,0,1,1,1
train,DELL LC ,2,unknown,arg1 was removed.,,0,1,1,1
train,DELL LC ,3,unknown,Server arg1 health changed to a critical state from a non-recoverable state.,,0,1,1,1
train,HPE IML,3,unknown,Hardware installation error,,0,1,1,1
train,DELL LC ,3,unknown,POST fatal error detected.,,0,1,1,1
train,DELL LC ,3,unknown,One or more chipset errors have occurred.,,0,1,1,1
train,DELL LC ,3,unknown,The value of arg1 is greater than the upper critical threshold.,,0,1,1,1
